,hotel_name,published_date,rating,review,review_language,title,trip_date
1265,Center Parcs Le Bois aux Daims,28 janvier 2018,5,"Le cottage et sa d\u00e9coration sont sensationnels (mis \u00e0 part les matelas trop fermes \u00e0 mon go\u00fbt, et le hamam trop petit pour un cottage pour 4). On a vraiment l\'impression d\'avoir sa petite maison de campagne, avec sa chemin\u00e9e. Pas de vis \u00e0 vis avec les voisins, c\'est tr\u00e8s bien con\u00e7u. Les daims sont pr\u00e9sents, on les a vus r\u00e9guli\u00e8rement (presque chaque jour) et \u00e7a donne un c\u00f4t\u00e9 magique au s\u00e9jour. Le personnel est aimable. La piscine est grande et bien chauff\u00e9e, reste propre malgr\u00e9 la fr\u00e9quentation. Les horaires d\'ouverture en revanche sont d\u00e9cevants (10h-20h, on aimerait une ouverture en soir\u00e9e, au moins jusqu\'\u00e0 21h). Et \u00e7a doit vite \u00eatre saoulant quand le Center parcs est plein (mais je n\'ai pas test\u00e9). Les activit\u00e9s et animations sont bien mais chers et le rapport qualit\u00e9/prix de la restauration moyen.",fr,super (en tout cas hors vacances scolaires) mais cher, janvier 2018
1266,Center Parcs Le Bois aux Daims,28 janvier 2018,5,"1\u00e8re experience \u00e0 Center Parcs et on ne regrette absolument pas ! Cottage VIP 2 personnes au top, avec sauna et hammam personnel + baignoire \u00e0 remous.Propre, tout \u00e9quip\u00e9, canap\u00e9 confortable, grande terrasse et les daims qui passent devant c\'est juste magique !Bref on conseille \u00e0 100% et on a h\u00e2te d\'y retourner, mais pour une semaine compl\u00e8te cette fois, pour bien en profiter !",fr,Weekend reposant, janvier 2018
1267,Center Parcs Le Bois aux Daims,28 janvier 2018,5,"Prestation de qualit\u00e9, les \u00e9quipements sont originaux , bien entretenu . Les enfants y sont \u00e0 l\'honneur ! Activit\u00e9s diversifi\u00e9s Tout est fait pour que vous passiez un agr\u00e9able s\u00e9jours au c\u0153ur de la natureLe personnel est vraiment investi",fr,Comme dans la publicit\u00e9 !, janvier 2018
1268,Center Parcs Le Bois aux Daims,29 janvier 2018,4,La vegetation doit encore pouss\u00e9e pour que le parc soit agreableL\'aquamondo est calme et les  tobgans sont topLes maitres nageurs sont tres vigilants sur les regles de securit\u00e9Les cottagessont tr\u00e8s agr\u00e9ables ,fr,Tres bien, janvier 2018
1269,Center Parcs Le Bois aux Daims,26 janvier 2018,4,"Une premi\u00e8re \u00e0 center parc pour moi, Mr avait fait celui de Normandie et forc\u00e9ment pas photos selon lui, la modernit\u00e9 l\'emporte ! Le parc les activit\u00e9s, la piscine et les jeux pour enfants rien \u00e0 redire, tout est propre et tous le personnel est agr\u00e9able. Notre gros et unique point n\u00e9gatif est le m\u00e9nage du cottage ! Cottage 4 personnes en premium, poussi\u00e8res en veut tu en voil\u00e0 , lustre raille de fen\u00eatres cuisine ect... et une odeur d\'urine dans les toilettes tr\u00e8s d\u00e9sagr\u00e9able. Des couverts pour 6 mais des assiettes et des verres pour 10.Cela ne nous a pas emp\u00each\u00e9s d\'appr\u00e9cier nos vacances, et de rende notre fils plus qu\' heureux \u00e0 la vue des daims !!!",fr,"Vacances sympa, m\u00e9nage \u00e0 revoir", janvier 2018
1270,Center Parcs Le Bois aux Daims,26 janvier 2018,5,"on est venu \u00e0 2 pour 1\' foison viendra \u00e0 8 la prochaine foissi les enfants aiment l\'eau, ils vont adorerbelle ballade \u00e0 v\u00e9locottage vip g\u00e9nialse r\u00e9veiller avec les daims magnifiquechose que l\'on ne savait pas on peut venir \u00e0 la journ\u00e9e",fr,d\u00e9tente, janvier 2018
1271,Center Parcs Le Bois aux Daims,27 janvier 2018,4,Nous avons s\u00e9journ\u00e9 sur le domaine pour un week-end dans un cottage Premium pour 6 personnes.Le cottage est tr\u00e8s joliment d\u00e9cor\u00e9 et tr\u00e8s bien \u00e9quip\u00e9.Nous avons profit\u00e9 de l\'Aqua Mundo m\u00eame si de nombreuses activit\u00e9s sont r\u00e9serv\u00e9es aux plus jeunes.Il y a de nombreuses animations et activit\u00e9s possibles mais beaucoup d\'entre elles sont payantes. Conseil : Apporter tout ce qui peut l\'\u00eatre car les prix de la superette sont assez \u00e9lev\u00e9s et ceux des restaurants aussi.Tr\u00e8s bien pour des familles avec enfants m\u00eame si le prix restent assez \u00e9lev\u00e9s.Le plus du domaine : Les daims en libert\u00e9 qui viennent presque sur votre terrasse et que vous pouvez observer de tr\u00e8s pr\u00e8s.,fr,A d\u00e9couvrir !, janvier 2018
1272,Center Parcs Le Bois aux Daims,27 janvier 2018,4,"Globalement j\'ai \u00e9t\u00e9 tr\u00e8s satisfaite de mon s\u00e9jour \u00e0 Center parcs au Bois aux Daims, c\'est un environnement calme en pleine nature mais qui est n\u00e9anmoins assez anim\u00e9 sous le D\u00f4me avec ses restaurants, sa piscine, ses magasins etc. Nous sommes partis en janvier, et malgr\u00e9 la saison il y avait quand m\u00eame des choses \u00e0 faire, cependant le b\u00e9mol c\'est que les activit\u00e9s sont presque toutes payantes pour les adultes et pas forc\u00e9ment donn\u00e9es pour quelqu\'un de mon \u00e2ge (19 ans) et il y a une majorit\u00e9 de choses pour les enfants. Sinon cottage tr\u00e8s bien entretenu, propre, bien d\u00e9cor\u00e9, on s\'y sent bien et il est bien \u00e9quip\u00e9. ",fr,Bon s\u00e9jour, janvier 2018
1273,Center Parcs Le Bois aux Daims,27 janvier 2018,5,Un havre de paix au milieu de nul part ! Merci pour ce moment de repos sans stress mais avec un vrai confort!Tout est parfait iciLe seul b\u00e9mol reste le monde dans la zone de baignade (ouvert aux externe le samedi ?) en effet le samedi on fait la queue et m\u00eame dans les bassins enfants pas un mettre carr\u00e9 ! Sinon les cottages sont parfait!,fr,Excellent moment de d\u00e9tente , janvier 2018
1274,Center Parcs Le Bois aux Daims,24 janvier 2018,5,"malgr\u00e9 le temps maussade, il y a tellement \u00e0 faire entre l\'aquamundo le factory...g\u00e9nial en famille de plus les restos au top de la pizzeria au cocoon, frais vari\u00e9, un r\u00e9gal, fait maison, parfait !!!",fr,week-end famille au top, janvier 2018
1275,Center Parcs Le Bois aux Daims,24 janvier 2018,5,"Lors de mon s\u00e9jour au sein du parc, j\'ai extr\u00eamement appr\u00e9ci\u00e9 l\'accueil du personnel, d\u00e8s mon arriv\u00e9e, mais \u00e9galement la propret\u00e9 du cottage. Sans parler, de l\'espace aquatique qui est bien entretenu, et surveill\u00e9. ",fr,"tr\u00e8s satisfait, nous reviendront !", janvier 2018
1276,Center Parcs Le Bois aux Daims,24 janvier 2018,4,"WE en famille tr\u00e8s agr\u00e9able. Super cottage. Si c\u2019\u00e9tait un peu moins cher on viendrait plus souvent. Tr\u00e8s bon souvenir de l\u2019Aqua Slide, on recommencera. Nous regrettons qu\u2019il n\u2019y ait pas de jaccuzy ext\u00e9rieur comme aux hauts de bruy\u00e8re. ",fr,Super WE, janvier 2018
1277,Center Parcs Le Bois aux Daims,24 janvier 2018,4,"Nous avons pass\u00e9 4 jours g\u00e9niaux ! Les cottages sont sympa, dans un lieu tr\u00e8s agr\u00e9able ! L\'aquamundo est super! (le d\u00e9cort est original, les cabines sont propre, et le personnel est accueillant et souriant( merci \u00e0 Gabriel pour son amabilit\u00e9))",fr,Super week-end , janvier 2018
1278,Center Parcs Le Bois aux Daims,24 janvier 2018,3,"Les activit\u00e9s, le parc, les structures, la dessus j ai pas grand chose \u00e0 dire. Conforme aux descriptifs...Par contre, en cottage vip, l hygi\u00e8ne est \u00e0 revoir. Primo, les toiles d araign\u00e9es en entrant, dans toutes les pi\u00e8ces.... Les bacs \u00e0 douches des 2 salles de bains, noir avec de la moisissure. Bon suis pas maniaque et j en accepte, mais \u00e0 un moment faut passer du vinaigre et frotter un peu...Et le top, c\'est la vaisselle. D\u00e9gueulasse. Mais bien range... Franchement c\'est abus\u00e9. Tout \u00e9tait \u00e0 nettoyer. Alors les lits \u00e9taient fait \u00e0 l arriv\u00e9e, mais j aurai \u00e9changer \u00e7a contre toute la vaisselle \u00e0 refaire........Enfin, le canap\u00e9, s\u00e9rieux, le rev\u00eatement est naz. Mais la, \u00e0 la limite je chipotte",fr,Cool sauf l hygi\u00e8ne , janvier 2018
1279,Center Parcs Le Bois aux Daims,22 janvier 2018,4,Merci \u00e0 eric du service technique animalier qui s\u2019est montr\u00e9 tr\u00e8s attentif et nous a rendu un grand service pour notre petit gar\u00e7on de deux ans  qui avait perdu sa t\u00e9tine !! Un vrai sens de l\u2019ecoute Et du service !!,fr,Merci au service animalier, janvier 2018
1280,Center Parcs Le Bois aux Daims,23 janvier 2018,4,Tres bien sauf le personnel qui est \u00e0 l image du service en France. Pas tous heureusement ....Les animateurs et globalement \u00e0 la reception tout va bien.Le site est superbe et pour des vacances en famille c est id\u00e9al.Le cout des services annexes est lui aussi assez prononc\u00e9 .,fr,Janvier2018, janvier 2018
1281,Center Parcs Le Bois aux Daims,23 janvier 2018,4,"Un week-end tr\u00e8s reposant malgr\u00e9 un temps pluvieux, une nature environnante n\u00e9cessitant beaucoup de soin par endroits car pr\u00e9c\u00e9dente de chenille. ..trop d activit\u00e9 payantes en plus mais d\u00f4me tr\u00e8s bien con\u00e7u ",fr,D\u00e9paysant, janvier 2018
1282,Center Parcs Le Bois aux Daims,24 janvier 2018,2,"Bonjour,Je suis un peu d\u00e9sesp\u00e9r\u00e9e car j\u2019ai pass\u00e9 des heures \u00e0 essayer de joindre le parc (apr\u00e8s avoir pass\u00e9 des des heures sur le site et des heures a contacter la plateforme surtax\u00e9e\u2026) et pour un un r\u00e9sultat nul. Je voudrais r\u00e9server les activit\u00e9s pour notre s\u00e9jour prochain et il est IMPOSSIBLE de joindre qui que ce soit.Merci de me dire comment proc\u00e9der pour que notre s\u00e9jour puisse \u00eatre agr\u00e9able et bien pr\u00e9par\u00e9.Cordialement,Isabelle Marion",fr,M\u00eame pas arriv\u00e9s et d\u00e9j\u00e0 inquiets..., janvier 2018
1283,Center Parcs Le Bois aux Daims,24 janvier 2018,4,"Parc RAS, super endroit pour se retrouver en famille, mais attention.....A notre arriv\u00e9e, cottage VIP pas tr\u00e8s propre, les vitres \u00e9tait vraiment sales, manquait un store \u00e0 une fen\u00eatre, terrasse pleine de m\u00e9gaux avec paquet vide sur le sol (pas bien de la par des anciens locataires mais pas bien non plus pour le m\u00e9nage).Pas tr\u00e8s \u00e9colo, \u00e0 notre arriv\u00e9 2 fen\u00eatres ouvertes avec un chauffage \u00e0 21.5\u00b0!!!!",fr,Attention au nettoyage des cottage!!, janvier 2018
1284,Center Parcs Le Bois aux Daims,22 janvier 2018,4,"Je viens de passer ce week-end (19-21 janvier 2018) avec mes enfants et petits enfants et je doit dire que globalement je n\'ai pas \u00e9t\u00e9 d\u00e9\u00e7u. A l\'arriv\u00e9e, personnel sympa, le logement, &quot;confort&quot;, \u00e9tait tr\u00e8s bien agenc\u00e9, tr\u00e8s propre. Peut-\u00eatre que oui le lave vaisselle ne lavait pas tr\u00e8s bien, mais en nettoyant le filtre, \u00e7a va mieux. Et ce n\'est pas sorcier \u00e0 faire.Pour ce qui est de la literie, tr\u00e8s bonne.Nous avons pu voir les daims proches du cottage. Les petites \u00e9taient ravies. Pour ce qui est des activit\u00e9s aquatiques, rien \u00e0 redire, mes petits enfants, de 2 \u00e0 17 ans, se sont tous bien amus\u00e9s. Ils ne voulaient plus partir. Le personnel encadrant est tr\u00e8s disponible et sympa. Vrai qu\'en cas d\'affluence la rivi\u00e8re sauvage est tr\u00e8s encombr\u00e9e et potentiellement dangereuse. Encore que, aucun accident n\'a \u00e9t\u00e9 signal\u00e9 durant ce week-end. Et pour en avoir parl\u00e9 avec un surveillant cela arrive tr\u00e8s rarement. Pour le prix des consommations, pas forc\u00e9ment tr\u00e8s ch\u00e8res, en particulier au bowling. Sauf si l\'on prend la bouteille (whisky, vodka...) l\u00e0 \u00e7a pique.Enfin, nous avons pass\u00e9 un bon week-end et nul doute que nous reviendrons.",fr,Week-end en famille sympa, janvier 2018
1285,Center Parcs Le Bois aux Daims,22 janvier 2018,3,super cadre attraction super maisrestauration mediocre on a l impression que le service est en vacance aussi reglement pas respecter surtout pour le stationnement malgres les avertissements les locataires reste stationner devant les cottages qui vous oblige a charger et decharger rapidement pas le temps de faire le tour pour voir si vous avez rien oublier car une bonne dizaine de voiture attende pour passer que fait la direstion on ce le demande,fr,dommage, janvier 2018
1286,Center Parcs Le Bois aux Daims,22 janvier 2018,5,"Super nous avons  passer un s\u00e9jour inoubliable nous avons pris les date du 19/01/2018 au 21/01/2018 nous avons pris un cottage VIP 4 personne ( BP459 ) Nous avions aussi commander avant notre arriv\u00e9 1 Panier Matin: un paquet de caf\u00e9, des filtres, du th\u00e9, du chocolat, du lait, du sucre, du beurre, de la confiture et du jus d\'orange.   c\'\u00e9tait d\u00e9j\u00e0 au cottage a notre arriv\u00e9 le samedi matin nous avions prit 4 Livraison Viennoiserie: 1/2 baguette, 1 pain au chocolat et 1 croissant. en 4 fois . + Service VIP Linges de toilette , lits faits a l\'arriv\u00e9 , Paquet de cuisine (Simple) + Produits de bain luxueux . Super nous avons en plus les lits fait a l\'arriv\u00e9 c\'\u00e9tait trop bien en cottage vip pas besoin de faire le m\u00e9nage juste de m\u00e8tre les draps a l\'entr\u00e9e . Juste a la livraison des petit d\u00e9jeuner vous pourriez faire un tout petit peu moins de bruit quand la dame arrive la porte contre le mur et le sac qui fait du bruit il est malaxe poser comme un chien et la fermeture de la porte je n\'en parle m\u00eame pas . Sinon le service de changement de toilette est tr\u00e8s bien fait comme les lit la salle de bain est bien douche baignoire avec jacuzzi . Maintenant la piscine : Super mais juste les casier il en manque surtout des grands car a 3peres dans un casier petit c\'\u00e9tait chaud ( Conseil nous avons bloqu\u00e9 avec le badge un grand casier le soir a la sortie ou d\u00e9 que un grands casier \u00e9tait vide on passait le bloqu\u00e9 et il restait la nuits bloqu\u00e9e pour nous le lendemain on le retrouve toujours ferm\u00e9 et vide pour nous ) Car ses difficile de rentrer les affaire dans un petit casier . Il y a beaucoup trop de casier a mon gout je pense qu\'il devrait avoir plus de cabine familial car pour en trouv\u00e9 c\'est tr\u00e8s dur c\'est tout le temps pris et les gens n\'ouvre jamais le cot\u00e9 piscine pour aller vers la sortie les gens ouvre tout le temps vers la sortie ( il n\'y a pas l\'ouverture comme dans les petit casier ) D\'ailleurs les petits cabine  pourrait \u00eatre agrandit. Les femme de m\u00e9nage ne son pas toujours la les casier ne marche pas toujours il ne s\'ouvre pas il faut chercher une femme de m\u00e9nage avec son appareille c\'est long elle son pas beaucoup Les sauveteur soin tr\u00e8s sympas il son la mais son pas tr\u00e8s stricts dans la rivi\u00e8re sauvage des gens se mettais debout et personne disait rien Au milieu il y a un arr\u00eat on ne pouvais plus passer il y a trop de monde Center parcs devrait m\u00e8tre des feux cars EMMANUEL ma\u00eetre nageur a la rivi\u00e8re a fait la circulations c\'\u00e9tait mieux mais c\'est en bas que sa devrais se faire . La piscine a vague n\'est pas tr\u00e8s puissante a l\'ext\u00e9rieur c\'est trop cool . Je conseille les toboggan avec les boue vert et bleu pas les boue jaune c\'est trop violent les boue vert son bien saufs que les gens partent tous au Rouge et se suivent. C\'est cool aussi de voir les poisson dans l\'eau il y a un petit bassin c\'est trop bien. il y a une pataugeoire c\'est trop bien et cool et reposant L\'accueil a la piscine est bien les photos son tr\u00e8s \u00e9lever ( cher ) 10\u20ac la photo cher Le s\u00e9jour innoubliable au total 810.00 \u20ac Merci center Parcs",fr,Super parc 5 \u00e9toile, janvier 2018
1287,Center Parcs Le Bois aux Daims,22 janvier 2018,5,"L\u2019aquamondo con\u00e7u pour toute la famille, m\u00eame les tout petits. La rivi\u00e8re sauvage, c\u2019est g\u00e9nial ! Le SPA est super cool avec notamment la cabine de sel. Des vraies sensations \u00e0 l\u2019ext\u00e9rieur sur le parcours \u00ab\u00a0aventure\u00a0\u00bb !!!",fr,Un cours d\u2019aquagym exceptionnel ! Merci Miguel !, janvier 2018
1288,Center Parcs Le Bois aux Daims,22 janvier 2018,1,"Nous avions r\u00e9serv\u00e9 un s\u00e9jour d\u00e9but janvier. La grand m\u00e8re de mon mari est d\u00e9c\u00e9d\u00e9 qq. jours avant. J\'ai pris le soin d\'appeler pour connaitre les conditions d\'annulation. On m\'a assur\u00e9 par t\u00e9l\u00e9phone que je serai rembours\u00e9 \u00e0 100% de mon s\u00e9jour, sans me parler d\'autres chose (assurance,...). On a donc pris la d\u00e9cision d\'annuler car sinon nous aurions perdu 2 jours sur 3 du s\u00e9jour en raison des fun\u00e9railles. Aujourd\'hui le service client me dit que je ne serai rembours\u00e9 que des taxes de s\u00e9jour !! je dois donc m\'assoir sur l\'int\u00e9gralit\u00e9 de ma r\u00e9servation parce qu\'une personne incomp\u00e9tente m\'a mal renseign\u00e9 au niveau de la centrale t\u00e9l\u00e9phonique !!! La r\u00e9ception du Bois aux daims n\'y peut rien ! Bref situation inadmissible. Et dans leur mail, ils esp\u00e8rent me revoir bient\u00f4t !!! Ouhaou \u00e7a c\'est du service clients !! Je travaille dans le tourisme et nous ne traitons pas les clients comme cela.",fr,Service clients minable !!!, janvier 2018
1289,Center Parcs Le Bois aux Daims,21 janvier 2018,2,nul. le personnel pas aimable .aucun renseignement on les d\u00e9ranges !! et  je vous d\u00e9conseil de commandez des pizzas par telephone hotesse infecte.je pense que des efforts pour la clientel est indispensable ,fr,PERSONNEL PAS AIMABLE, janvier 2018
1290,Center Parcs Le Bois aux Daims,21 janvier 2018,5,"Si vous n\'y \u00eates jamais all\u00e9, il est grand temps de le faire c\'est d\u00e9routant dans le bon sens du terme. Un r\u00eave pour les enfants mais les adultes y trouvent leur compte aussi. 32\u00b0 quand il fait 5\u00b0 dehors c\'est top !",fr,Un super moment de d\u00e9tente, janvier 2018
1291,Center Parcs Le Bois aux Daims,21 janvier 2018,5,"Premi\u00e8re fois en cottage car nous venons \u00e0 la journ\u00e9e habituellement Nous sommes ravis Il n\u2019y a rien a redire si ce ne sont  les tarifs des prestations suppl\u00e9mentaires qui sont tr\u00e8s ch\u00e8res Pour le reste c\u2019est un cadre magnifique entour\u00e9s de daims qui se prom\u00e8nent autour des cottages.  Le cottage ( premium) est magnifique, moderne, propre tr\u00e8s bien con\u00e7u La literie est parfaite. L aqua mondo on ne s\u2019en lasse pasOn s\u2019est r\u00e9gal\u00e9 ! Vivement la prochaine fois !",fr,Calme et farniente , janvier 2018
